5635,幻龍槍斧・インフィニティレイジ,ライジングドラゴン,無し
5636,感謝祭メダル2019,無し,大感謝祭 交換用モンスター
5637,超転生ヴィーナス,ビューティフル・ワールド,慈愛神の真魂
5638,迷森の金駒龍・ジャバウォックの希石,ミラーサクリファイス,希石
5639,リナ＝インバース,悪人に人権はない！,火炎球
5640,魔を滅する者・リナ＝インバース,悪人に人権はない！,神滅斬
5641,盗賊殺し・リナ＝インバース,勝利はあたしのためにある！,竜破斬
5642,魔血玉,魔力増幅器,無し
5643,ガウリイ＝ガブリエフ,光よ！,超一流の剣の腕前
5644,天才剣士・ガウリイ＝ガブリエフ,光よ！,光の剣
5645,烈光の剣,「闇を撒くもの」の武器,無し
5646,オーフェン,これが俺だ,我は踊る天の楼閣
5647,鋼の後継・オーフェン,これが俺だ,バルトアンデルスの剣
5648,黒魔術師・オーフェン,一番遠くに向かって歩いてみるか,我は放つ光の白刃
5649,一本脚のドラゴンの紋章,最高の術者の証明,無し
5650,クリーオウ・エバーラスティン,やっちゃいなさい！,銀の指輪
5651,商家の次女・クリーオウ・エバーラスティン,やっちゃいなさい！,ディープ・ドラゴンの使い魔
5652,魔剣スレイクサースト,さぁ、渇きを癒すが良い,無し
5653,相良宗介,俺は素人ではない。専門家だ,傭兵集団＜ミスリル＞所属兵士
5654,相良宗介＆アーバレスト,俺は素人ではない。専門家だ,ラムダ・ドライバ
5655,相良宗介＆レーバテイン,悩み、惑い、そして決断する,AI“アル”搭載ARX-8
5656,ボン太くん,ふもっふ,無し
5657,千鳥かなめ,もう少し悪あがきしたらどう？,陣代高校生徒会副会長
5658,ウィスパード・千鳥かなめ,もう少し悪あがきしたらどう？,存在しない技術
5659,かなめのハリセン,やかましいっ！,無し
5660,ゼルガディス＝グレイワーズ,踊らされるのは気に入らんな,魔皇霊斬
5661,アメリア＝ウィル＝テスラ＝セイルーン,正義の鉄槌をくだしますっ！,霊王結魔弾
5662,マジク・リン,やってやる！,我は乱す光列の檻
5663,ボルカン＆ドーチン,俺たちの旅は終わらん！,マスマテュリアの闘犬
5664,メリッサ・マオ,ロックン・ロールっ！！,AI“フライデー”搭載M9
5665,クルツ・ウェーバー,ざまあみろ,AI“ユーカリ”搭載M9
5666,獣神官ゼロス,それはーー秘密です,竜を滅せし者
5667,テレサ・テスタロッサ,生き延びなさい。命令です,トゥアハー・デ・ダナン艦長
5668,白蛇のナーガ,ほーっほっほっほ！,氷魔轟！
5669,宿命のライバル・白蛇のナーガ,ほーっほっほっほ！,覇王氷河烈
5670,富士見ファンタジア文庫のしおり【銅】,無し,コラボ交換用モンスター
5671,富士見ファンタジア文庫のしおり【銀】,無し,コラボ交換用モンスター
5672,富士見ファンタジア文庫のしおり【金】,無し,コラボ交換用モンスター
5673,富士見ファンタジア文庫のしおり【虹】,無し,コラボ交換用モンスター
5674,テオールのチェロ,ヒートハーモニクス,無し
5675,ルティナのハープ,クリアグリッサンド,無し
5676,エファのフルート,フレッシュカラートリル,無し
5677,マリエルのユーフォニアム,エンジェリックタンギング,無し
5678,フェノンのトランペット,ムーンナイトシェイク,無し
5679,箏龍楽士・ミナカ,清廉の輪連,継界龍奏・ミョウハク
5680,寛雅の箏龍楽士・ミナカ,清廉の輪連,継界龍響・ミョウハク
5681,ミナカの箏,清廉の輪連,無し
5682,電龍楽士・マルシス,サンダーカッティング,継界龍奏・ギヴ＆ガヴ
5683,雷弾の電龍楽士・マルシス,サンダーカッティング,継界龍響・ギヴ＆ガヴ
5684,マルシスのエレクトリックギター,サンダーカッティング,無し
5685,金龍楽士・ローネ,シャイニーベルアップ,継界龍奏・キャオ＆キャリ
5686,輝夜の金龍楽士・ローネ,シャイニーベルアップ,継界龍奏・キャオ＆キャリ
5687,孔龍楽士・ルオ,レーツェルフラッター,継界龍奏・カリュクト
5688,黙想の孔龍楽士・ルオ,レーツェルフラッター,継界龍奏・カリュクト
5689,明澄の唱龍楽士・ファシル,ドラゴンシンフォニー,継界龍奏・ファーオ
5690,龍楽士チケット【銅】,無し,イベント交換用モンスター
5691,龍楽士チケット【銀】,無し,イベント交換用モンスター
5692,龍楽士チケット【金】,無し,イベント交換用モンスター
5693,龍楽士チケット【虹】,無し,イベント交換用モンスター
5694,速杉ハヤト＆E5はやぶさ,出発進行！,グランクロス
5695,速杉ハヤト＆E5はやぶさ MkII,出発進行！,デュアルグランクロス
5696,E5はやぶさ Shinca,シンカリオン E5はやぶさ,無し
5697,男鹿アキタ＆E6こまち,話は読めた！,フミキリガン
5698,男鹿アキタ＆E5＋E6,話は読めた！,フミキリキャノン
5699,E6こまち Shinca,シンカリオン E6こまち,無し
5700,大門山ツラヌキ＆E7かがやき,貫けぇ！,シャリンドリル
5701,大門山ツラヌキ＆E5＋E7,貫けぇ！,シャリンドリル・パワードモード
5702,E7かがやき Shinca,シンカリオン E7かがやき,無し
5703,月山シノブ＆E3つばさ,月山流手裏剣術,フミキリシュリケン
5704,月山シノブ＆E3つばさ アイアンウイング,月山流手裏剣術,シンフミキリシュリケン
5705,E3つばさ Shinca,シンカリオン E3つばさ,無し
5706,清洲リュウジ＆N700Aのぞみ アドバンスドモード,抜かるなよ！,ドラゴンナックル
5707,清洲リュウジ＆ドクターイエロー,抜かるなよ！,ケンソクレーザーシールド
5708,ドクターイエロー Shinca,シンカリオン ドクターイエロー,無し
5709,セイリュウ＆ブラックシンカリオン,チェンジ、ブラックシンカリオン！,デスグランクロス
5710,セイリュウ＆ブラックシンカリオン 紅,チェンジ、ブラックシンカリオン！,超ダークカイサツソード
5711,ブラックシンカリオン Shinca,ブラックシンカリオン,無し
5712,発音ミク＆H5はやぶさ,指示に従います,カイサツソード
5713,H5はやぶさ Shinca,シンカリオン H5はやぶさ,無し
5714,大空レイ＆800つばめ,僕と大空で戦うッス！,パンタグラフアロー
5715,800つばめ Shinca,シンカリオン 800つばめ,無し
5716,霧島タカトラ＆N700みずほ,これがおいの力です！,ドウリンハンマー
5717,N700みずほ Shinca,シンカリオン N700みずほ,無し
5718,五ツ橋ギン＆700ひかりレールスター,ぶちおもしれぇ！,カンカンカン
5719,700ひかりレールスター Shinca,シンカリオン 700ひかりレールスター,無し
5720,五ツ橋ジョウ＆700のぞみ,勝負っちゃ！,シンカブレード
5721,700のぞみ Shinca,シンカリオン 700のぞみ,無し
5722,清洲タツミ＆N700Aのぞみ,どんとこいやぁ！,マクラギヌンチャク
5723,N700Aのぞみ Shinca,シンカリオン N700Aのぞみ,無し
5724,シャショット,いくであります！,無し
5725,碇シンジ＆500 TYPE EVA,チェンジ、シンカリオン！,シンゴウスピア TYPE EVA
5726,ホクト＆ALFA-X,シンカリオン ALFA-X、出発進行,シャリョウブレード
5727,シンカリオンメダル【銅】,無し,コラボ交換用モンスター
5728,シンカリオンメダル【銀】,無し,コラボ交換用モンスター
5729,シンカリオンメダル【金】,無し,コラボ交換用モンスター
5730,シンカリオンメダル【虹】,無し,コラボ交換用モンスター
5731,日ノ丸四駆郎,スーパーアタックランディング！！,行くぜ、ダッシュ軍団！！
5732,ダッシュ1号・皇帝（エンペラー）,スーパーアタックランディング！！,無し
5733,ヴィーザル,ストロングムーヴ,ヴィージの風翼
5734,金靴の武術神・ヴィーザル,ストロングムーヴ,ヴィージの風翼
5735,金靴の武術神・ヴィーザルの希石,ストロングムーヴ,希石
5736,煽惑の狡知神・ロキ,ダークエンハンス,狡知神の甘言
5737,世界樹のルーン,無し,無し
5738,天明の魔術神・オーディン,グングニールの勇輝,世界樹の衣
5739,潜在たまドラ☆枠解放,無し,潜在覚醒枠解放
5740,超転生アヌビス,ネクロバイト,冥狼神の真魂
5741,ドット・ホノりん,攻撃エンハンス,ドットストライク・火
5742,ドット・アワりん,体力エンハンス,ドットストライク・水
5743,ドット・モリりん,バランスエンハンス,ドットストライク・木
5744,ドット・ヒカりん,回復エンハンス,ドットストライク・光
5745,ドット・ワルりん,悪魔エンハンス,ドットストライク・闇
5746,覚醒ブリギッド,フォージブレイズ,火具の裏技
5747,覚醒オイフェ,マジックスコール,蒼刃の流舞
5748,覚醒ダグザ,リカバークラッグ,大釜の原動
5749,覚醒ルー,サンライトウェーブ,双掌の神術
5750,覚醒アリアンロッド,ムーンライトシェル,魔杖の聖力
5751,アキレウス,ラースウィンド,打倒の戦技
5752,瞬撃の英雄士・アキレウス,ラースウィンド,打倒の戦技
5753,アキレウスシールド,ラースウィンド,無し
5754,瞬撃の英雄士・アキレウスの希石,ラースウィンド,希石
5755,バグルドライバーII＋ときめきクライシスガシャット,みんなでゲームがしたいよ,無し
5756,仮面ライダースーパー1,チェンジ・エレキハンド！,赤心小林拳諸手打
5757,仮面ライダースーパー1【エレキハンド】,チェンジ・冷熱ハンド！,スーパーライダー梅花二段蹴り
5758,仮面ライダースーパー1【冷熱ハンド】,チェンジ・レーダーハンド！,スーパーライダー梅花二段蹴り
5759,仮面ライダースーパー1【レーダーハンド】,チェンジ・パワーハンド！,スーパーライダー梅花二段蹴り
5760,仮面ライダースーパー1【パワーハンド】,パワーハンド・メガトンパンチ,スーパーライダー梅花二段蹴り
5761,ライダーベルト・サイクロード,来い！ドグマ怪人！,無し
5762,仮面ライダーファイズ,戦うことが罪なら、俺が背負ってやる！,グランインパクト
5763,仮面ライダーファイズ アクセルフォーム,戦うことが罪なら、俺が背負ってやる！,強化クリムゾンスマッシュ
5764,ファイズギア,戦うことが罪なら、俺が背負ってやる！,無し
5765,仮面ライダーゼロワン,お前を止められるのはただ一人！俺だ！,ライジングカバンストラッシュ
5766,仮面ライダーゼロワン シャイニングホッパー,お前を止められるのはただ一人！俺だ！,ゼロワンバスターボンバー
5767,飛電ゼロワンドライバー＋プログライズキー,お前を止められるのはただ一人！俺だ！,無し
5768,仮面ライダーフォーゼ,タイマン張らせてもらうぜ！,ライダーロケットドリル宇宙キック
5769,フォーゼドライバー＋アストロスイッチ,タイマン張らせてもらうぜ！,無し
5770,黄金の腕輪・ドラウプニル,ドリップライト,無し
5771,聖祝の獄幻姫・ロミア,トゥインクルコール,みんなでお祝いしましょう♪
5772,聖門の大魔女・サレーネ,ホワイトスノーライト,綺麗な景色ね…
5773,転寝の魔帽子・コーザ,ホワイトスノーライト,無し
5774,聖灯の炎天使・ウリエル,聖炎の祝福,あっ、ほ、星ぃ〜っ！！
5775,聖夜のパズドラリース【銅】,無し,イベント交換用モンスター
5776,聖夜のパズドラリース【銀】,無し,イベント交換用モンスター
5777,聖夜のパズドラリース【金】,無し,イベント交換用モンスター
5778,聖夜のパズドラリース【虹】,無し,イベント交換用モンスター
5779,パズドラクリスマスツリー,たまドラサンタのプレゼント,無し
5780,武藤遊戯＆沈黙の魔術師,サイレント・バーニング,ボクは君と共に闘う!!
5781,闇遊戯＆ブラック・マジシャン師弟,マジシャンズ・クロス,オレのターン、ドロー！
5782,闇遊戯＆オシリスの天空竜,超電導波サンダー・フォース,闘いの結末はカードだけが知っている！
5783,オシリスの天空竜のカード,超電導波サンダー・フォース,無し
5784,海馬瀬人＆青眼の白龍,粉砕せよ！,ブルーアイズ・ホワイト・ドラゴンで攻撃！
5785,海馬瀬人＆オベリスクの巨神兵,ゴッド・ハンド・クラッシャー,神を見せてやる
5786,オベリスクの巨神兵のカード,ゴッド・ハンド・クラッシャー,無し
5787,闇マリク＆ラーの翼神竜,ゴッド・ブレイズ・キャノン,さぁ、闇のゲームの始まりだ
5788,闇マリク＆ラーの翼神竜-不死鳥-,ゴッド・フェニックス,お前を闇へと誘う不死鳥が舞う…
5789,ラーの翼神竜のカード,ゴッド・フェニックス,無し
5790,真崎杏子＆フレンドシップ＆ファイヤーソーサラー,皆の友情を託す,友情を守ってみせる
5791,フレンドシップのカード,皆の友情を託す,無し
5792,城之内克也＆真紅眼の黒竜,黒炎弾,オレは諦めねぇ！最後の最後まで！
5793,真紅眼の黒竜のカード,黒炎弾,無し
5794,孔雀舞＆ハーピィ・レディ・SB,スクラッチ・クラッシュ,ハーピィ・レディの華麗なる10連コンボ!!
5795,ハーピィ・レディ・SBのカード,スクラッチ・クラッシュ,無し
5796,闇バクラ＆ダーク・ネクロフィア,念眼殺,オレの計画を邪魔する奴は消すぜ！
5797,ダーク・ネクロフィアのカード,念眼殺,無し
5798,ブラック・マジシャン,ブラック・マジック,黒き魔術師
5799,ブラック・マジシャンのカード,ブラック・マジック,無し
5800,青眼の白龍,滅びのバースト・ストリーム,白き龍
5801,青眼の白龍のカード,滅びのバースト・ストリーム,無し
5802,ブラック・マジシャン・ガール,ブラック・バーニング,師の魂を受け継ぐ
5803,ブラック・マジシャン・ガールのカード,ブラック・バーニング,無し
5804,破壊竜ガンドラ,デストロイ・ギガ・レイズ,特殊魔法攻撃
5805,破壊竜ガンドラのカード,デストロイ・ギガ・レイズ,無し
5806,暗黒騎士ガイア,スパイラル・シェイバー,戦士族モンスター
5807,暗黒騎士ガイアのカード,スパイラル・シェイバー,無し
5808,ホーリー・エルフ,ホーリー・エルフの祝福,魔法使い族モンスター
5809,ホーリー・エルフのカード,ホーリー・エルフの祝福,無し
5810,砦を守る翼竜,アドバンス召喚,ドラゴン族モンスター
5811,砦を守る翼竜のカード,火球の飛礫,無し
5812,クリボー,増殖コンボ,効果モンスター
5813,クリボーのカード,増殖コンボ,無し
5814,光の護封剣の魔法カード,攻撃を封じる,無し
5815,遊☆戯☆王DMメダル【銅】,無し,コラボ交換用モンスター
5816,遊☆戯☆王DMメダル【銀】,無し,コラボ交換用モンスター
5817,遊☆戯☆王DMメダル【金】,無し,コラボ交換用モンスター
5818,遊☆戯☆王DMメダル【虹】,無し,コラボ交換用モンスター
5819,リーリア,生命の息吹,風は言っています。私に……戦えと！
5820,リーリア【ダークカラー】,怒りの暴風,風は何でも知っているの
5821,竜軍師コウメイのカード,生命の息吹,無し
5822,恨みの女神イザナミのカード,ブレード・オメガ,無し
5823,聖竜ソロネのカード,ドラゴンオーラ,無し
5824,暴虐の女帝ベリアルのカード,ディストラクション,無し
5825,暴食の魔狼フェンリルのカード,にゃるてぃめっとふぁんぐ,無し
5826,金色の賢母フリッグのカード,トレジャーハント,無し
5827,ツクヨミの姫カグヤのカード,ツクヨミの舞,無し
5828,悪魔の参謀ジョーカーのカード,デビルドロー,無し
5829,疾風の獣戦士アタランテーのカード,疾走の一矢,無し
5830,悲恋の詩人オルペウスのカード,神琴の音色,無し
5831,竜姫デルピュネーのカード,竜姫の逆鱗,無し
5832,アプロディーテのカード,魅了,無し
5833,死に寄り添う者ヴァルキリーのカード,死を運ぶ者,無し
5834,陰陽師セイメイのカード,五行占霊,無し
5835,因幡の白兎のカード,白兎の託宣,無し
5836,レディナイトのカード,堅牢の大盾,無し
5837,デメテルのカード,大地の萌芽,無し
5838,ニュンペーのカード,精霊の力,無し
5839,金剛力士のカード,退魔の形,無し
5840,エウリュディケーのカード,微かな希望,無し
5841,雲外の大魔女・ファスカ,魔印解放・デザン,古鳥霊の魔印
5842,光翼の大魔女・ファスカ,ホワイトブースト,古鳥霊の飛術
5843,ファスカの魔鳥箒・デザン,デザンブースト,無し
5844,鏡室の大魔女・ネレ,魔印解放・ビリオス,古石霊の魔印
5845,謎獣の大魔女・ネレ,ブラックアクアリウム,古石霊の迷術
5846,ネレの魔石杖・ビリオス,ビリオスアクアリウム,無し
5847,滅亡の化身・ゴルケイオス,ダーク・オブ・シン,悪徳の息吹
5848,超転生アレス,レイジングブレイズ,戦軍神の真魂
5849,初雪の大魔女・リーチェ,ハツナギオーロラ,それでは、参りましょうか
5850,謹賀の魔帽子・フロウ,ハツナギオーロラ,無し
5851,神速の獅子舞・バアル,ニューイヤーダンス,ひと噛みしてやるぜ！
5852,正月のパズドラ鏡餅【白】,無し,イベント交換用モンスター
5853,正月のパズドラ鏡餅【銀】,無し,イベント交換用モンスター
5854,正月のパズドラ鏡餅【金】,無し,イベント交換用モンスター
5855,正月のパズドラ鏡餅【虹】,無し,イベント交換用モンスター
5856,新春のたまドラ門松,福たまドラの初笑い,無し
5857,超転生フレイヤ,ルーンエンハンス・木闇,豊麗神の真魂
5858,極醒の無尽なるもの・ヨグ＝ソトース,暴れ出す知識,眩耀の驚異
5859,転生リュエル,超力の天唱,翠天使の魂
5860,転生アリエル,光導の天唱,聖天使の魂
5861,転生ルミエル,討魔の天唱,魔天使の魂
5862,トゥクトス,ストーンプレス,無し
5863,樹堅龍・トゥクトス,ストーンプレス,碧岩の龍鱗
5864,ドット・四君子・シャンメイ,芳春の時節,優雅の心胆
5865,ドット・四君子・ヨウユウ,清夏の時節,節度の心胆
5866,ドット・四君子・シュウミン,錦秋の時節,無心の心胆
5867,ドット・四君子・シンファ,盛冬の時節,高潔の心胆
5868,ドット・朱雀の化身・レイラン,南方七宿陣,緋天の連舞
5869,ドット・青龍の化身・カリン,東方七宿陣,昇竜の連舞
5870,ドット・玄武の化身・メイメイ,北方七宿陣,霊亀の連舞
5871,ドット・麒麟の化身・サクヤ,四神輪舞,四源の連舞
5872,ドット・白虎の化身・ハク,西方七宿陣,虎咆の連舞
5873,ドット・覚醒ゼウス,レイ・オブ・ゴッド,ゾーン・オブ・ゼウス
5874,ドット・覚醒ヘラ,タンブリングダーク,神王妃の微笑
5875,アマコズミ,静夜の帳,宵月の狐心
5876,宵月の黒狐・アマコズミ,静夜の帳,宵月の狐心
5877,シャー77ドラゴン,シャー77フィーバー,7のとつげき
5878,端午の空鯉竜・鶉月,晴天の鼓舞,皐月の龍心
5879,盆栽龍・ショウリュウサイ,生い茂る苔,盆栽龍の侘寂
5880,開運龍神・オリガミ,千代紙の技法,招福の祈念
5881,トラフィケイオス,セーフティシグナル,サイン・オブ・カラー
5882,スキルコネクト・キリト,全開でぶっ飛ばそうぜ,悪いな、ここは通行止めだ
5883,バーサクヒーラー・アスナ,勝ってくるね,次のボスは絶対にみんなで倒そう
5884,アリス・シンセシス・サーティ,あなたと戦います！,私の花を止められるはずもありません
5885,決意の騎士・アリス,あなたと戦います！,私自身が求めるもののために戦う
5886,金木製の剣,あなたと戦います！,無し
5887,上級修剣士・ユージオ,咲け、青薔薇！,僕に力を貸してくれ、青薔薇の剣
5888,ユージオ・シンセシス・サーティツー,咲け、青薔薇！,僕はあの人だけを知っていればいい
5889,青薔薇の剣,咲け、青薔薇！,無し
5890,カーディナル,ならばお主だってまだ立てる,私の二百年は間違いじゃなかった
5891,献身の赤龍喚士・ソニア,ドラゴンスイーツ・火闇,味見してもらえないだろうか
5892,親愛の彩龍喚士・イデアル,スイートメモリーズ,沢山あるから、いっぱい食べてね
5893,イデアルの手作りチョコレート,スイートメモリーズ,無し
5894,バレンタインの星海神・アンドロメダ,ラブリーチェーン,こっ、これからもよろしくね♪
5895,親愛のチョコレート【銅】,無し,イベント交換用モンスター
5896,親愛のチョコレート【銀】,無し,イベント交換用モンスター
5897,親愛のチョコレート【金】,無し,イベント交換用モンスター
5898,親愛のチョコレート【虹】,無し,イベント交換用モンスター
5899,たまドラチョコレートムース,ピュアチョコマジック,無し
5900,ドット・炎のアーマーオーガ,フレイムストライク,緑炎鬼の根性
5901,ドット・氷のサムライオーガ,フリーズストライク,赤氷鬼の根性
5902,ドット・ボルケーノドラゴン,メテオゾーン,火山龍の先達
5903,ドット・戦乙女・プリンセスヴァルキリー,ブレイブフェザー・光,薔薇の使命
5904,青陰龍・リュウウンサイ,怒りの大渦,青陰の流動
5905,青陰龍の式札,怒りの大渦,無し
5906,ドット・忠義神・関羽,首尾一貫の剛心,龍来の礼節
5907,ドット・命龍神・諸葛亮,水明星心の布陣,天界の八卦
5908,ドット・時女神・ウルド,時空調流陣・火水,紅蒼の秘時計
5909,ドット・時女神・ヴェルダンディ,時空調流陣・木火,翠紅の秘時計
5910,ドット・橙龍契士・サリア,シャインフレアループ,継界龍結・フラグレム
5911,ドット・シェリアス,ハーモニックスケイル,エレメントピース
5912,ドット・魔伯爵・ロノウェ,ゲイルシャウト,響応の重音
5913,桜ふぶき姫,キラキラ桜吹雪,お花見なんてどうかしら？
5914,覚醒エンマ,魔眼獄滅波,覚醒せし大王
5915,ぬらり神,神剣ヌラノツルギ,神々しき大妖魔
5916,大ガマ,大ガマ変化の術,『本家』のトップ 大ガマ参上だぜ！
5917,大ガマの妖怪メダル,本家軍の大将,無し
5918,土蜘蛛,土蜘蛛・土遁の術,『元祖』の頭 土蜘蛛が助太刀いたそう！
5919,土蜘蛛の妖怪メダル,元祖軍の大将,無し
5920,ラストブシニャン,ハラキリソード,ソレガシは 武士にござる！
5921,ラストブシニャンの妖怪メダル,閃光ぎり,無し
5922,バニー・ミント,切り札はハートのA,どんなミッションも 完璧にこなしてあげる
5923,バニー・ミントの妖怪メダル,すご腕エージェント,無し
5924,コマみ,いいねサイクロン,ニッポン全国で 思い出づくりズラ〜♪
5925,コマみの妖怪メダル,インズラばえるズラ,無し
5926,USAピョン,極太USAビーム,ミーといっしょに 宇宙をめざすダニ！
5927,USAピョンの妖怪メダル,何言ってるダニ！？,無し
5928,ロボニャン,ボウギョモードニャン,アイルビーバック！
5929,ロボニャンの妖怪メダル,鋼鉄パワー,無し
5930,極醒の日龍喚士・カンナ,転界逢龍導・神牙,光天の神護符
5931,極醒の天陽神・アテン,サンセットリーズン,天陽の霊域
5932,極醒の天央神・アメノミナカヌシ,あまねく光る心星,明浄の天象
5933,極醒の霊央神・カミムスビ,はてなく巡る優星,奇縁の霊力
5934,超転生ラファエル,神癒の護光,輝天使の真魂
5935,超転生熾天使ルシファー,エターナルヴェスパー,熾天使の真魂
5936,超転生ホルス,リバーサルフレイム,炎隼神の真魂
5937,超転生スサノオノミコト,灼嵐の剛壁,荒嵐神の真魂
5938,超転生アマテラスオオカミ,神座の光明,天舞神の真魂
5939,超転生パールヴァティー,心癒の山風,金色神の真魂
5940,超転生インドラ,破天の雷壁,雷霆龍の真魂
5941,転生シヴァ＝ドラゴン,真・ルドラークシャ,破壊神龍の魂
5942,転生ネプチューン＝ドラゴン,真・ヒュドラホーン,海王神龍の魂
5943,転生オーディン＝ドラゴン,真・ドラウプニル,光槍神龍の魂
5944,転生ラー＝ドラゴン,真・サンライトクラウン,太陽神龍の魂
5945,転生ツクヨミ＝ドラゴン,真・ツキガミノカイナ,夜刻神龍の魂
5946,幻忍・児雷也,装身術・ロシェ,幻土の忍術
5947,装身・ロシェ,装身術・エンシェントドラゴンナイト -REX-,幻土の忍術・壱掌
5948,装身・エンシェントドラゴンナイト -REX-,装身術・フレイヤ,幻土の忍術・弐掌
5949,装身・フレイヤ,装身術・ソニア＝フィオ,幻土の忍術・参掌
5950,装身・ソニア＝フィオ,装身術・オーディン,幻土の忍術・肆掌
5951,装身・オーディン,装身術・ゼラ,幻土の忍術・伍掌
5952,装身・ゼラ,解装・児雷也,幻土の忍術・陸掌
5953,秘輝蛙の幻忍・児雷也,風縛変化の術,極現の忍道
5954,機神王・グランディス,オーバーフレイム,機神王の意志
5955,真紅の機神王・グランディス,キングスフレア,機神王の闘志
5956,灼鉄の機神帝・グランディス,ラーヴァグランツ,機神帝の灼拳
5957,氷原の案内人・ユウリ,トゥインクルスノー,氷晶の恵み
5958,氷斧の武闘姫・ユウリ,ヒーリングヘイル,星華の輝き
5959,8周年記念メダル,無し,8周年記念 交換用モンスター
5960,8周年記念たまドラ,8周年記念たまぁ！,能力覚醒！
5961,大天使・ラジエル,インテリジェンスライト,見聞の仮面
5962,知悉の大天使・ラジエル,ブック・オブ・サンクチュアリ,見聞の光輪
5963,知悉の大天使・ラジエルの希石,ブック・オブ・サンクチュアリ,希石
5964,ウルボーク,サンダーライン,無し
5965,雷放龍・ウルボーク,サンダーライン,黄電の龍角
5966,ドワーフの戦士・グリゴリー,神器宿装・ダリオン,祖国の誇り
5967,焔猛龍の戦士・グリゴリー,ギガントスラッシュ,ダリオンの共感
5968,兎人の武闘家・ディーナ,神器宿装・ジンド,我道の貫徹
5969,氷戒龍の武闘家・ディーナ,スプラッシュステップ,ジンドの共感
5970,エルフの使者・アリナ,神器宿装・ムイ,和平の願い
5971,樹望龍の癒し手・アリナ,ナチュラルコール,和平の願い
5972,旅立ちの冒険者・ダイヤ,神器宿装・アーウィル,勇気の導き
5973,聖輝龍の勇者・ダイヤ,シャイニングブレイブ,アーウィルの共感
5974,黒衣の魔法使い・エレメイ,神器宿装・トリニタス,深淵の葛藤
5975,魔滅龍の魔法使い・エレメイ,ブラックライトゾーン,深淵の葛藤
5976,妖精の踊り子・エルシャ,神器宿装・カヌー,勇気の鼓舞
5977,流華龍の踊り子・エルシャ,ファシネイトウィスパー,勇気の鼓舞
5978,高貴の騎士団長・リータ,神器宿装・グラオル,統率の信念
5979,地守龍の騎士団長・リータ,セイクリッドフォーム,グラオルの共感
5980,龍人の炎剣士・ドゥバル,神器宿装・ガリヴァン,本能の昂揚
5981,爆昂龍の狂戦士・ドゥバル,フューリーエッジ,本能の昂揚
5982,魔性の暗殺者・シヴィニア,神器宿装・シャムリ,滅紫の残影
5983,冥討龍の暗殺者・シヴィニア,カースドムーブ,滅紫の残影
5984,威勢の槍騎士・ランペイド,神器宿装・ラジ,流動の槍術
5985,突龍の槍騎士・ランペイド,オーシャンルーティン,流動の槍術
5986,エルフの弓戦士・パヌマス,神器宿装・ネイト,大樹の息吹
5987,旋貫龍の弓戦士・パヌマス,リベレイトシールド,大樹の息吹
5988,先見の傭兵・リシェイラ,神器宿装・マファス,秘薬の追求
5989,迅援龍の薬師・リシェイラ,ブライトポーション,秘薬の追求
5990,龍人の貿易商・ポロネ,神器宿装・ドーズ,交易の信条
5991,烈厚龍の貿易商・ポロネ,ワンダーポケット,交易の信条
5992,ブルージェルン,ウォーターバイト,無し
5993,イエロージェルン,フラッシュニードル,無し
5994,レッドクレブリン,降炎の祈祷,無し
5995,グリーンクレブリン,突風の祈祷,無し
5996,古跡の銀邪龍・ディグロスト,イビルスターフレイム,紫球の邪力
5997,浮遊の道化師・チェニ,神器宿装・ディグ,魔銀の純心
5998,銀遊龍の道化師・チェニ,ダークフラグメント,ディグの共感
5999,神器龍物語チケット【銅】,無し,イベント交換用モンスター
6000,神器龍物語チケット【銀】,無し,イベント交換用モンスター
6001,神器龍物語チケット【金】,無し,イベント交換用モンスター
6002,神器龍物語チケット【虹】,無し,イベント交換用モンスター
6003,ガチャマシン【ミッキーマウス】,無し,モンスター経験値アップ
6004,ミッキー＆フレンズ,ドリーム・オブ・セレブレーション,セレブレーション
6005,ミッキー＆フレンズ【セレブレーション】,ドリーム・オブ・セレブレーション,ファンタスティック・セレブレーション
6006,ミッキー＆フレンズ【フォト】,ドリーム・オブ・セレブレーション,無し
6007,ミッキーマウス,ドリーム・オブ・ハピネス,スペシャル・ハピネス
6008,ミッキーマウス【ハピネス】,ドリーム・オブ・ハピネス,ファンタスティック・ハピネス
6009,ミッキーマウス＆ミニーマウス,ドリーム・オブ・ファンタジー,ファンタスティック・ラブ
6010,ミッキーマウス＆プルート,ドリーム・オブ・バディ,ワンダフル・バディ
6011,ミッキーマウス＆ドナルドダック,ドリーム・オブ・アドベンチャー,スペシャル・アドベンチャー
6012,ミッキーマウス＆ドナルドダック＆グーフィー,ドリーム・オブ・アドベンチャー,ファンタスティック・パーティー
6013,ミッキーマウス【フォト】,ドリーム・オブ・ハピネス,無し
6014,ミニーマウス,ドリーム・オブ・ドリーム,ハッピー・ドリーム
6015,ミニーマウス【ハピネス】,ドリーム・オブ・ドリーム,グレート・ドリーム
6016,ミニーマウス【ドリーム】,ドリーム・オブ・ドリーム,ファンタスティック・ドリーム
6017,ミニーマウス【フォト】,ドリーム・オブ・ドリーム,無し
6018,ドナルドダック,ドリーム・オブ・エナジー,ハッピー・エナジー
6019,ドナルドダック【エナジー】,ドリーム・オブ・エナジー,スペシャル・エナジー
6020,ドナルドダック【グレート・エナジー】,ドリーム・オブ・エナジー,ファンタスティック・エナジー
